# Config: example.ini
# Date: Thu Jul  2 17:14:17 2015
# Center: 1375397900.0
# Span: 150000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1955.000	1375405175.0	1375407200.0	-2025.0
1960.000	1375405625.0	1375407200.0	-1575.0
1965.000	1375405775.0	1375407200.0	-1425.0
1970.000	1375406300.0	1375407200.0	-900.0
1975.000	1375406525.0	1375407200.0	-675.0
1980.000	1375406825.0	1375407200.0	-375.0
1985.000	1375406975.0	1375407200.0	-225.0
1990.000	1375407200.0	1375407200.0	0.0
1995.000	1375407200.0	1375407200.0	0.0
2000.000	1375407200.0	1375407200.0	0.0
2005.000	1375406975.0	1375407200.0	-225.0
2010.000	1375406825.0	1375407200.0	-375.0
2015.000	1375406525.0	1375407200.0	-675.0
2020.000	1375406525.0	1375407200.0	-675.0
2025.000	1375406300.0	1375407200.0	-900.0
2030.000	1375406225.0	1375407200.0	-975.0
2035.000	1375406000.0	1375407200.0	-1200.0
2040.000	1375405775.0	1375407200.0	-1425.0
2045.000	1375405775.0	1375407425.0	-1650.0
2050.000	1375405775.0	1375407425.0	-1650.0
2055.000	1375405625.0	1375407425.0	-1800.0
2060.000	1375406000.0	1375407425.0	-1425.0
2065.000	1375406000.0	1375407425.0	-1425.0
2070.000	1375406300.0	1375407425.0	-1125.0
2075.000	1375406300.0	1375407425.0	-1125.0
2080.000	1375406525.0	1375407425.0	-900.0
2085.000	1375406750.0	1375407425.0	-675.0
2090.000	1375406825.0	1375407425.0	-600.0
2095.000	1375407200.0	1375407500.0	-300.0
2100.000	1375407200.0	1375407500.0	-300.0
2105.000	1375407425.0	1375407500.0	-75.0
2110.000	1375407425.0	1375407725.0	-300.0
2115.000	1375407575.0	1375407725.0	-150.0
2120.000	1375407575.0	1375407725.0	-150.0
2125.000	1375407725.0	1375407725.0	0.0
2130.000	1375407725.0	1375407725.0	0.0
2135.000	1375407725.0	1375407725.0	0.0
2140.000	1375407725.0	1375407725.0	0.0
2145.000	1375407725.0	1375407725.0	0.0
2150.000	1375407950.0	1375407950.0	0.0
2155.000	1375408025.0	1375408025.0	0.0
2160.000	1375408025.0	1375407950.0	75.0
2165.000	1375408025.0	1375408100.0	-75.0
